stephan_balling uebergabe AndrHM3 Die_Gruenen marburger_bund BMG_Bund Wir werden eine andere Zusammenarbeit der Gesundheitsberufe brauchen wenn wir die nächsten 40 Jahre unser Gesundheitswesen erhalten wollen Wer soll denn die Schnittstellen fachlich definieren wenn nicht demokratisch legitimierte berufsständische Organisationen wie Kammern	OTHER	OTHER
Menschen vor Profite Pflegenotstand stoppen Meine Rede vor dem Bundesgesundheitsministerium	OTHER	OTHER
alterVerwalter6 ANiebler Wir brauchen beides	OTHER	OTHER
HollsteinM Spannende Neuigkeiten Alles Gute für den weiteren Weg 🍀	OTHER	OTHER
Heute jährt sich die Unterzeichnung des Élysée-Vertrags Damit wurde die politische rechtliche und symbolische Grundlage für eine herausragende Kooperation zwischen Deutschland und Frankreich gelegt🇫🇷 Merci pour votre amitié  🇫🇷 	OTHER	OTHER
SebastianRdbl Hallaschka_HH HeikoMaas akk Er ist klüger geworden Sicherheitszone	OTHER	OTHER
Gespaltene Zuversicht Auf der einen Seite Waffenstillstand und fragile Hoffnung für die Überlebenden in Idlib auf der anderen Seite bröckeln die europäischen Grundwerte an den Außengrenzen Europas vor sich hin Ein unwürdiges Trauerspiel	OTHER	OTHER
Dennycus thorstenschatz CDU Mhm die Rede ist von bezirklichen Maßnahmen die geprüft werden sollen Mir fehlt da zwar gerade auch die Vorstellungskraft was das sein kann Jedenfalls wird aber nicht gefordert Dinge zu tun für die der Bezirk nicht zuständig ist	OTHER	OTHER
Bereits zum 7 Mal hat die mit_berlin heute zum Mittelstandskongress eingeladen Die cduberlin ist die Partei die sich zur sozialen Marktwirtschaft bekennt Berlin hat alle Chancen Die Politik muss diese Chancen gestalten Dafür braucht es einen starken Mittelstand 	OTHER	OTHER
Firmenbesuch bei OrionVersand Der Mittelständler ist der zweitgrößte Arbeitgeber im Landkreis Gießen Eine Industrie die längst die schmuddeligen Ecken hinter Bahnhöfen verlassen hat Allein Orion setzt heute jährlich mehrere Millionen Euro in Deutschland um 	OTHER	OTHER
Na dann ist es ja gut daß Edathy nicht gehetzt hatte🤔 	OFFENSE	OTHER
JorgWolfrum kommentator annewill Stk_Brandenburg verstehbahnhof juergengeck Unsere Visier-Kopfteile sind inzwischenauch Spritzguss sonst kämen wir nie auf 12000 Stück u wir verwenden richtige Visierfolie durch die man hervorragend gucken kann 😁 Es ist gut dass es langsam mehr Angebote gibt der Bedarf ist sehr groß	OTHER	OTHER
SBachTax Klar deswegen schrieb ich ja relativ bezogen auf Konsum Helikoptergeld mit fester absoluter Gutschrift würde zwar auch im Verhältnis zu kl Einkommen relativ mehr sein aber eben auch Haushalte ohne Bedarf begünstigen	OTHER	OTHER
Cloudbo32015432 MartinSonneborn RechtsstaatL Dann fangen Sie doch mal hier an 	OTHER	OTHER
Coronavirus Japan schließt Schulen bis Ende März - Die Kultusminister der Länder sollten sich schleunigst beraten ob die Schließung von Schulen auch bei uns notwendig ist  	OTHER	OTHER
DFoest fdpbt starkwatzinger OlliLuksic Danke 😊	OTHER	OTHER
Geht gar nicht Aus dem Urteil Insbesondere die Menschenwürde ist ohne Rücksicht auf Eigenschaften und sozialen Status wie auch ohne Rücksicht auf Leistungen garantiert sie muss nicht erarbeitet werden sondern steht jedem Menschen aus sich heraus zu 	OTHER	OTHER
Buongiorno aus Franken	OTHER	OTHER
Ruben_Equit powerphil Was wollen Sie da vergleichen Die AfD hat maßgeblich von der Flüchtlingskrise profitiert Die FDP hat in der außerparlamentarischen Opposition einen Erneuerungsprozess durchlaufen und hat es so geschafft sich in die Landesparlamente und den Bundestag zurückzukämpfen TB	OTHER	OTHER
Beim Umweltrat verschwimmen die Grenzen zw Wissenschaft  politischer Meinung Musste heute mal ein wenig Kritik am SRU und am neuen Gutachten loswerden Vor allem das willkürlich festgelegte nationale CO2-Budget hat mit wissenschaftlicher Politikberatung nur begrenzt zu tun 	OTHER	OTHER
cducsubt verrät ihre Überzeugung spdbt den kleinen Mann gemeinsam schneiden sie Verbraucherrechte ab- Hier meine gestrige Bundestagsrede gegen Zwangsgutscheine und für Wahlfreiheit	OTHER	OTHER
Real_Anthony_84 👍	OTHER	OTHER
Könnten wir uns darauf verständigen jetzt nicht die ganze Zeit hoffentlich nicht Merz zu rufen Sonst ist der gute Mann heute Abend 10 cm grösser	OTHER	OTHER
D_FLAKOWSKI cducsubt Bei namentlichen Abstimmungen wird nur gewertet wenn man abgestimmt hat also nix mit Tagträumen  😉	OTHER	OTHER
Poliauwei per_bike_berlin Tatsächlich passiert das jetzt schon Deswegen braucht es die Novelle - Stichwort Plattformregulierung Ist Gesetz dass durch den Bundestag und Bundesrat muss Deswegen muss Scheuer Einigung herbeiführen aktuell passiert aber nichts so dass so weitergemacht wird als ob Legal	OTHER	OTHER
Oliver_Krischer Aber das mache ich ja schon die ganze Zeit 😏 Aber ich habe da noch eine andere Frage  etwa 1cm lang im Nebengelass entdeckt 	OTHER	OTHER
joergschrod Aussage stimmt so oder so oder nicht	OTHER	OTHER
In der fdp gab es immer schon sehr starke Frauen leider zu selten oder nur kurz in der Führung 	OTHER	OTHER
Auch in diesen schweren Zeiten der Coronakrise wünsche ich Ihnen allen frohe und gesegnete OsternDas Fest der Auferstehung Jesu gibt Hoffnung für alle Kranken und Trauernden Jesus Reich ist gerade nicht von dieser Welt Das verschweigt eine politisierende Kirche gerne 	OTHER	OTHER
Jetzt geht es los mit dem Fachgespräch zu Clubsterben	OTHER	OTHER
Herzlichen Glückwunsch an alle 	OTHER	OTHER
Social distancing heute im Treptower Park Meine Prognose In vier Wochen gehen wir mit dem Shutdown wieder auf Los Coronakrise 	OTHER	OTHER
PrinterPapst thomasdudzak MPKretschmer sms_sachsen freie_presse Interessiert Allerdings bin ich als Sozialdemokrat trotzdem nicht verantwortlich für die Wortwahl der Ministerin oder gar des MP Auf die Wirkung der falschen Wortwahl die dann die Medien sehr gern verbreiten darf ich dennoch hinweisen Falsch und irritierend nurmalso	OTHER	OTHER
Jetzt also die 2 Staffel von Politiker sucht Frau jetzt von der CDU - peinlich und unwürdig 	OFFENSE	OTHER
f_rtz Das geht aus meiner Antwort hervor oder Das Ergebnis sehen wir jetzt die Abschaltungen werden nicht linear erfolgen die Emissionen über die Zeit werden nochmal wesentlich höher sein als im sog Kompromiss	OTHER	OTHER
Aus meiner Sicht Der Deutsche Bundestag muss seine Handlungsfähigkeit zügig unter Beweis stellen und eine Wahlrechtsreform auf den Weg bringen Die Gemengelage ist komplex aber machbar Wahlrecht Bundestag 	OTHER	OTHER
BendlerBlogger Zumal die Softwareentwicklung nicht stehen bleibt Wieviel persönliche Entscheidungsfreiheit bleibt übrig wenn das System eine bestimmte Entscheidung empfiehlt Das werden sehr diffizile Detailfragen wenn die Bundeswehr über bewaffnete Drohnen verfügt	OTHER	OTHER
tazgezwitscher In einigen asiatischen Ländern  zB Vietnam seit Wochen Schulen und Universitäten geschlossen	OTHER	OTHER
HeiniHenke hin_fort stimmt 👍	OTHER	OTHER
katjadoerner BMFSFJ BMBF_Bund Ist das der Versuch vom BMFSFJ den anderen Gruß vergessen zu machen	OTHER	OTHER
TobiasHuch Danke	OTHER	OTHER
Heute Abend bin ich bei der fdpCW zu Gast zum Thema Pflege Kommt vorbei 	OTHER	OTHER
HeroJacques So ein Unsinn Ich habe mich jederzeit glasklar zur AfD abgegrenzt und werde das weiterhin tun Und das entspricht auch den eindeutigen Beschlüssen der CDU	OTHER	OTHER
Ja wir Dorfkinder sind schon ganz cool Aber lieber als hippe Share Pics sind uns schnelles Internet funktionierender ÖPNV ne gute Ärzteversorgung und ordentliche Freizeitangebote 	OTHER	OTHER
Es werden Panzer und Bomben für einen Krieg vorgehalten Ja man probt den Krieg sogar und liefert anderen dafür Waffen Aber es gibt offenbar nicht genug Schutzausrüstungen für medizinisches Personal bei einer Pandemie Das ist doch Irre coronavirus	OTHER	OTHER
soziluca AlexNeuber Was soll das 🤪 Hier zählt nur eines Du bist ein engagierter Sozialdemokrat	OTHER	OTHER
Ordentlich ein paar Folgen für die Zugfahrt auf das iPad laden und es dann im Hotel vergessen Kann ich 🤦🏼‍♂️	OTHER	OTHER
Gnadenerlass von Herrn Roman zum Muttertag  Entweder darf man virologisch begründet die Mutter sehen oder nicht In welchem Land leben wir denn wenn der Chef der Bundespolizei solche Willkür mit Blick auf ein Grundrecht walten lassen kann  Europa	OFFENSE	OTHER
Herzlichen Glückwunsch an wanderwitz zur Ernennung als Ostbeauftragter der Bundesregierung Eine hervorragende Wahl und eine starke Stimme für den Osten Deutschlands 🇩🇪👏🏻	OTHER	OTHER
Porkchop_EXP jensspahn That Is a Point too	OTHER	OTHER
SDullien PeterBofinger AchimTruger tom_krebs_ Thank you Investment enables ex post savings also helpful to debunk savings glut argument	OTHER	OTHER
Österreich erkennt Aktiensteuer erschwert private Altersvorsorge Vielsagend dass die Bundesregierung durch Umverteilung des Steueraufkommens kleinere Länder einkaufen will fdpbt Kursgewinne von Wertpapieren steuerfrei nach 5 Jahren Haltefrist	OTHER	OTHER
SBachTax OliverArentz Der Beitrag ist wirklich sehr instruktiv zeigt aber m E Das Gegenteil wie einfach es wäre und wieviel Infos Daten und Praxen städtebaulichen Vertrag es bereits gibt	OTHER	OTHER
Referent aus dem Innenministerium Seehofer bringt die GroKo CDU CSU SPD in Bedrängnis Corona-Maßnahmen nur Panikmache bzw zumindest voll überzogen Der zu ehrliche Mitarbeiter ist wohl nun beurlaubt Covid19 Deutschland / Q 	OFFENSE	OTHER
RMN_PG Diether_Dehm ZaklinNastic Andi_Wagner AlexanderSNeu voglerk ZdebelHubertus Ja es gab keine Entschuldigung für die Strafanzeige sondern für das unabgestimmte Vorgehen Ein paar Leute wollen das halt gerne  für sich umdeuten	OTHER	OTHER
Still ruht der See könnte man meinen aber hinter den Kulissen wird emsig gearbeitet Das zeigt mein Wahlkreisbesuch vor Ort in Altenhof Wir haben das Privileg in einer Region zu leben in der andere gerne 	OTHER	OTHER
Nächste Klatsche für Verkehrsminister Scheuer vor Gericht Das OVG hat entschieden dass Journalisten beantworten muss warum er wegen des Diesel-Betrugs keine Bußgelder 20 Milliarden Euro verhängte wie es im Gesetz steht Dealte er mit den Auto-Bossen	OFFENSE	OTHER
Verkehrsminister Scheuer ist Tabellenführer beim Ankündigen doch bei der Umsetzung bewegt er sich in der Abstiegszone Erst ein Drittel der geförderten Ladepunkte ist in Betrieb Der Ausbau darf nicht in der Bürokratie stecken bleiben Elektromobilität	OTHER	OTHER
+++Fast 10000 Menschen haben schon Petition gegen Bonpflicht unterstützt Das dürfen Bundestag und GroKo nicht ignorieren Alle Betriebe die technische Sicherheitsvorkehrungen treffen gehören von Bonpflicht befreit+++ MTodtenhausen Mitmachen hier 	OTHER	OTHER
Die längste erfolgsbilanz  War eine tolle Aktion heute Hat Spaß gemacht spd münchen dieterreiter  Munich Germany 	OTHER	OTHER
Ein Höhepunkt zum Ende der IGW2020 die Preisverleihung Unser Dorf hat Zukunft Mit dabei unsere stellv Vorsitzende gitta_connemann und BMin JuliaKloeckner Für uns als cducsubt ist klar die ländliche Räume sind die Kraftzentren unseres Landes 💪 	OTHER	OTHER
Parlamentarier*innen aus den Ländern dem Bundestag und dem EP fordern Innenminister Seehofer und EU-Kommission auf🇪🇺 Einheitliches Vorgehen im Schengen-Raum💏Lebenspartner*innen in Grenzregionen nicht alleine lassen📢 Klare Kommunikation und TransparenzWeAreInThisTogether 	OTHER	OTHER
Wichtigste Frage des Tages Bei uns hier gibt es standardmäßig weder Seife noch Handtücher in den Schulen Würde angeblich zu viel Quatsch mit gemacht Bin gespannt ob sich das nun endlich ändert 	OTHER	OTHER
aenea_jr Wenn wir nicht da sind kommen die Probleme zu uns nach Hause	OTHER	OTHER
ARD_BaB akk larsklingbeil Was war in Thüringen Unfall In der CDU macht jeder was will das ist doch das Problem von AKK	OFFENSE	OTHER
Wenn der Faschist Höcke bei der morgigen MPWahl in Thüringen antritt soll die CDU laut Kuban vor die Tür gehen Sieht so der Einsatz der CDU für Demokratie und gegen Faschismus aus Den Platz räumen anstatt dagegen zu halten	OFFENSE	OTHER
Genau wie c_lindner fordere ich auch dass im BMWi_Bund ein Krisenstab eingerichtet wird Denn neben der Bekämpfung der gesundheitlichen Krise müssen wir uns auch um die wirtschaftlichen Folgen des CoronavirusOutbreak kümmern peteraltmaier sie sind am Zug 	OTHER	OTHER
Sehr gut Ich hoffe Sie verfolgen linksmotivierte Aufkleber mit gleicher HärtePolizeiBB 	OTHER	OTHER
KH_Paque FNFreiheit fdp fdpbt ArnoEsch reinholdmdb PreislerKa LindaTeuteberg franksitta theliberalfrank fdpdresden 👇🏻 	OTHER	OTHER
MixeD47 Ja Die Regierung ist am Zug Und die Opposition muss sagen was sie will Wir 	OTHER	OTHER
drkjacobi jsuedekum MakronomMagazin Geenau	OTHER	OTHER
ChHarrison1 SilvaAtTwitta ZDFheute zB von hier 	OTHER	OTHER
vinorosso22 Ich bin auch skeptisch Aber wäre ja ein Anfang wenn es auch in Deutschland Selbstkritik gäbe	OFFENSE	OTHER
😂😂😂 	OTHER	OTHER
JustusBender Verwegener Gedanke aber wie wäre es mit ein wenig Selbstkritik Wenn viele Deutsche lieber NZZ als FAZ lesen muss es doch einen Grund geben	OTHER	OTHER
Schau mal an die Parlamentsbuchhandlung in der Berliner Wilhelmstraße hat das großartige Buch von kuebra im Schaufenster u neben der Kasse Gute Wahl Und ja das ist eine Kauf- u Leseempfehlung 	OTHER	OTHER
felixsschulz funnynotfunny	OTHER	OTHER
HatinJuce Alles Gute zum Muttertag 😘 	OTHER	OTHER
MarcusJogerst Pflegeff HasselerMartina Einerseits Aber Politik wird auch mit und durch Interessenvertretung gemacht Und da fehlt die Pflege	OTHER	OTHER
Deutsche Hamsterkauf Kohltour JuLisAmOL 	OTHER	OTHER
Herzlichen Glückwunsch und viel Erfolg 🍀 	OTHER	OTHER
FehringerMartin Cpt_Metal julia_verlinden cducsubt spdbt RegSprecher bEEmerkenswert BSWSolareV parents4future FridayForFuture GrueneBundestag bundnis Buergerwerke gruene_jugend Umwelthilfe UmweltinstitutM Nö	OTHER	OTHER
Ich habe meinen Tweet gelöscht weil ich mir nicht im Ansatz vorstellen konnte dass ein Linker einen AfD Kandidaten wählt Kritik ab CDU und FDP üben ist an dieser Stelle dann unpassend wenn man erst vor der eigenen Haustüre kehren muss 	OTHER	OTHER
HannsSchumacher fdpbt UN Danke Zweckbindungen an sich sind nicht neu aber seit 2014 haben sie bei deutscher humanitärer Hilfe rapide zugenommen also nachdem das AuswaertigesAmt FDP-geführt war  Siehe dazu auch s_weinlich 	OTHER	OTHER
fl0h0ff Stefan_LG Uh jetzt kommt das alte Gespenst	OTHER	OTHER
Der Einsatz bewaffneter Drohnen senkt die Schwelle zur Ausübung militärischer Gewalt Ich lehne die Anschaffung und den Einsatz von Kfdrohnen daher ab Drohnendebatte2020	OTHER	OTHER
Stephanuskreis der cducsubt kämpft für Religionsfreiheit und gegen Christenverfolgung Der heutige Weltreligionstag mahnt uns die gemeinsamen friedensstiftenden Potentiale aller Religionen stärker zu nutzen	OTHER	OTHER
Hätte natürlich EntlasTungskonzept und nicht Entlassungskonzept heißen müssen	OTHER	OTHER
Hier meine Zwischenbemerkung zum Nachlesen und Links zu unseren Anträgen zu diesen beiden Punkten- Antrag KurzarbeitergeldPlus einführen- Allen Wohnungslosen schnell und unbürokratisch helfenKurzarbeitergeld Wohnungslosigkeit Obdachlosigkeit 	OTHER	OTHER
svenlehmann KonstantinKuhle Na endlich aber es hatte sie auch niemand dran gehindert Etwas kurios kommt es mur trotzdem vor Ist die Motivation nun  es nicht uns zu überlassen als Thema oder in der Sache weil Rechtsextremismus Menschen u d Demokratie zerstört 🤔	OTHER	OTHER
Heute startet UNESCO mit dem Programm ResiliArt eine globale Debatte zu den Auswirkungen von COVID19 auf den Kulturbetrieb Wichtige Initiative unesco_de AA_Kultur goetheinstitut 	OTHER	OTHER
MEtzold Ok 😊 Nur zur Klarstellung Mit dem Reininterpretieren meinte ich Frau Schausten	OTHER	OTHER
Ein fantastischer JogiBitter der das Tor des DHB_Teams sprichwörtlich zugenagelt hatte Der man-of-the-match hält auch unseren tvb1898 Stuttgart erstklassig Tolle Werbung für Handball EHFEuro2020 HandballEM2020 🤾‍♂️ 	OTHER	OTHER
ismail_kupeli dieLinke Willkommen  Wann kommst Du auf einen Kuchen rum	OTHER	OTHER
beimwort Was soll denn an einer Enthaltung eine Totalblockade sein Die Verfassung sieht doch bei müßte 3 Wahlgang eine Lösung vor	OTHER	OTHER
Wenn d CDU jetzt Protektionismus aus Angst vor 'zu viel Europa' ins Programm erhebt ist gem europäische Verteidigung tot Statt Schiffbau sollte man KI Blockchain-Anwendung  Big Data zur nat Strategie erklären aber das wäre wohl zuviel Modernität 	OFFENSE	OTHER
yeah endlich Immerhin ein Anfang für Rechtssicherheit Zivilgesellschaft Engagement Attac 	OTHER	OTHER
lutzwildermann Stimmt	OTHER	OTHER
Der Staat muss sich in kritische Infrastruktur wie die Übertragungsnetze einmischen Ich plädiere für mehr Netze in öffentlicher Hand 	OTHER	OTHER
cos_meyer Mhm aber was soll das mit Schulöfffnungen zu tun haben	OTHER	OTHER
CoachJoerg Schade ich hätte gerne eine Antwort gehabt gerne mit Erläuterung zum Ja oder nein	OTHER	OTHER
dneuerer UlrichKelber 	OTHER	OTHER
Die Bilder einer brennenden Flüchtlingseinrichtung auf Lesbos sind eine europäische Schande Die Geflüchteten müssen von den Inseln umgesiedelt werden Und bel allem Verständnis Griechenland muss Recht und Gesetz durchsetzen Flüchtlingsrecht und die Bestrafung Rechtsextremer	OFFENSE	OTHER
In meiner heutigen Bundestagsrede habe ich deutlich gemacht wie wir als cducsubt die Verkehrssicherheit verbessern und insbesondere schwächere Verkehrsteilnehmer schützen wollen 	OTHER	OTHER
Der Montag kann kommen Morgen startet wieder eine Sitzungswoche in Berlin Es gibt viel zu tun💪Wir werden uns viele Gedanken machen müssen wie wir die Wirtschaft stärken können Mit Verschwörungstheorien möchte ich mich aber diese Woche nicht mehr beschäftigen ✅ cducsubt 	OTHER	OTHER
Die klare Wahlsiegerin heißt fegebanks und GRUENE_Hamburg Ich würde sagen klarer Regierungsauftrag für rotgrün mit gestärkten grünen 	OTHER	OTHER
Ein Wahlabend wie er schöner kaum sein könnte Triumphales Ergebnis für fegebanks und die progressiven Kräfte in Hamburg Und die Zivilgesellschaft sagt noAfD Hammer Hamburg wir sind stolz auf euch HH2020	OTHER	OTHER
PCallenberg Wenn ihr mir die 38 Kommunen meines Wahlkreises  die Nachbarschaft darüber hinaus anschaue ist Callenberg gut aufgestellt Vor 7 Jahren waren viel Streit  einige große Baustellen Heute ist es eine gut geführte Landgemeinde Mein Eindruck ist genau das wollen die Menschen	OTHER	OTHER
Ist es Lage der Nation angemessen dass BILD vor Parlament  Öffentlichkeit Überlegungen Bundesregierung zu Kontaktverbot  Lockerungen erfährt Was sind Spekulationen und Leaks für ein Umgang mit den Leuten die um ihre Existenz bangen 	OTHER	OTHER
Guter Austausch  große Übereinstimmung in den zentralen aktuellen Themen Europas zwischen dem neuen EVP-Vorsitzenden donaldtuskEPP  unserem Parteivorsitzenden Markus_Soeder in München CSU EPP Europe 	OTHER	OTHER
pflegekraft_ms GrueneBundestag K_SA Sehr viele fundierte Forderungen - und allem voran die Stärkung der Profession	OTHER	OTHER
BachmannRudi handelsblatt CKemfert Nein Schon 2006 stelle der liberale Ökonom Nicolas Stern zum Klimakrise fest Der größte Fall von Marktvesagen den die Welt je gesehen hat Die Einhaltung von 15 Grad ist existenziell Trotzdem sind die Menschheitsfragen wie man schnell zu 100% Erneuerbaren bei Strom 1/2	OTHER	OTHER
Die ungekrönte spdbt-Königin der Fehleinschätzungen Aydan oezoguz hat ihren Titel bravourös verteidigtAfDimBundestag AfD 	OTHER	OTHER
littlewisehen Aber nicht von mir In dem konkreten Fall von zdfheute	OTHER	OTHER
hansimpech1 _FriedrichMerz Genau dies frage ich mich auch Herr März schauen sie ihre Stellungnahme an dann ehrlich 	OTHER	OTHER
Und dieser Grenell hätte besser was 🤔😎 	OTHER	OTHER
Inspekteur_Heer Deutsches_Heer Viel Erfolg und eine glückliche Hand	OTHER	OTHER
Heute ist der internationale Tag des Artenschutzes🐝🐸🦋🐧🐯🐼🦉— und der beste Artenschutz bleibt bekanntlich der Klimaschutz Deshalb werden wir unsere CO2-Emissionen reduzieren Wir schützen so Pflanzen  Tiere und erhalten unsere biologische Vielfalt🌱csu_bt cducsubt 	OTHER	OTHER
Bitte Fakten statt Gefühltes ZDFheute Wer in D den Spitzensteuersatz von 42 Prozent auf das zu versteuernde Einkommen bezahlen muss verdient rd 46000 Euro im Monat Wer 5000-7000 Euro im Monat hat zahlt rd 30 Prozent 	OTHER	OTHER
gero_storjohann Ebenfalls frohe und gesunde Ostern ☀️	OTHER	OTHER
Ich freue mich über meine Gurkenpflanzen und wünsche allen schöne Ostern ☀️🐇🌱FroheOstern 	OTHER	OTHER
nrwviewer HendrikWuest BMVI Koeln Zu Recht Denn das was als B 51n gebaut wird ist die Verlängerung der A 553 Und dann muss man überlegen ob man den Neubau mit seiner heutigen Nummer oder danach bezeichnet was er funktional ist	OTHER	OTHER
Morgens sagt Innenminister Seehofer in Debatte zu Hanau die höchste Bedrohung gehe von Rechtsextremismus aus und kündigt Maßnahmen an Abends nur ein paar Stunden später wird das Waffenrecht gleich wieder gelockert übrigens versteckt im Luftsicherheitsrecht IreneMihalic	OTHER	OTHER
Bei der Katastrophe in Idlib  Lage an der griechischen Grenzen nicht abschotten  wegschauen sondern mit humanitärer Hilfe  Kontingenten für besonders Schutzbedürftige helfen und Druck für einen Waffenstillstand machen auch mit individuellen Sanktionen 	OTHER	OTHER
demokratienetz RenateKuenast jensspahn Habe ich Ihnen schon unter anderen Tweets erklärt Können Sie da gerne nachlesen	OTHER	OTHER
Mal wieder sozialistischer Wein in grünen SchläuchenUnser Land braucht keinen Systemwechsel keinen Sozialismus keine DDR 20 und damit auch nicht Die_GruenenSolche Leute sind brandgefährlich und Gift für unsere Demokratie	OFFENSE	OTHER
Unser Ministerpräsident ArminLaschet zeigt wie Umgang unter Demokraten sein sollte und Respekt für politische Mitbewerber Auch von mir Herzlichen Glückwunsch an die GrueneFrakNRW zu 30 Jahren im Landtag_NRW Gruene CDU NRW Laschet 	OTHER	OTHER
Danke an die Brauer für ihren Kf Und danke an alle die Solidarität zeigen Wenn Aussperrung und Spaltung wie es die GF der Gilde versucht Schule macht müssen wir auf allen Ebenen Konsequenzen ziehen Wir müssen und wir werden Tarifbindung in diesem Land wieder stärken 	OTHER	OTHER
GruenClaudia wilke_tobias Alle CDU-Mitglieder die ich kenne große Mehrzahl ist nach 1989 eingetreten übrigens sind sich da sehr bewußt Ich kenne keine Fans von Herr Götting bspw - aber viele Mitglieder der DDR-CDU haben gegen die Windmühlenflügel der SED Führungsanspruch DDR-Verfassung gestritten	OFFENSE	OTHER
SebiVogler NordmannTorsten Wissen Sie wir haben gestern mit LSV Kontakt dazu aufgenommen bekamen die Info von der Entfernung und eine Entschuldigung die es wohl auch beim UBA gegeben hat Damit ist die Sache für mich erledigt Heute gibt es nun das Galgenplakat	OTHER	OTHER
AKHEgl fdp Die Kritik finde ich ehrlich gesagt nicht fair In dem Text und der Lage haben wir natürlich keine Zeilen jeden programmatischen Punkt auszubuchstabieren Habe aber ja zu Jahrsbeginn in der WELT genau dazu geschrieben	OTHER	OTHER
Während Kinder von der griechischen Polizei mit Tränengas eingesprüht werden wittert Lindner die Chance mal wieder weit nach rechts zu blinkennoafdp 	OFFENSE	OTHER
ReussWillhelm AKress84 Das ersetzt keinen Job und ist ohne Menschen die Geld verdienen und Steuern zahlen nicht im Ansatz finanzierbar	OTHER	OTHER
Mehr Europa zur Verteidigung JA Aber wir brauchen nicht die 28 sondern dann nur 1 Armee Will ⁦spdbt⁩ auf Parlamentsvorbehalt verzichten Deshalb Mehr Kooperationen einheitliche Beschaffung und Exportgrundsätze + 2% PESCO ⁦cducsubt⁩  	OTHER	OTHER
Rotongo1 fegebanks hkhamburg Buchkolumne kuebra mareikeengels till_steffen GRUENE_Hamburg GRUeNE_Altona Reg Dich ab Ich war da	OFFENSE	OTHER
CDU-Spitze würdigt Demokratie in Thüringen zur Schmierenkomödie herab Zuerst lässt Kanzlerin Merkel die MP-Wahl rückgängig machen weil ein Liberaler mit Hilfe von Konservativen gewählt wurde Dann müssen sich CDU-Abgeordnete enthalten damit 1/2	OTHER	OTHER
Vorbereitung der Plenarwoche im Büro Themen und Termine Gleich zur Werkstattkonferenz der cducsubt Inklusion Bundestag	OTHER	OTHER
wegeheld hesselmann faznet So könnte es gerne bleiben in Friedrichshain 	OTHER	OTHER
Es fehlen 329 Stimmen derzeit	OTHER	OTHER
Ab heute sind Sie aufgefordert uns zu helfen 5 Woche lang läuft die Onlinekonsultation zur Datenstrategie unter 	OTHER	OTHER
henningtillmann Nein zB hier 	OTHER	OTHER
FabulousPrivat 	OTHER	OTHER
AnnLinde HeikoMaas Greetings from Brussels to Berlin Miss you AnnLinde	OTHER	OTHER
Folge 02 von StrasserLädtEin mit MAStrackZi findet ihr jetzt auf meinem YouTube Kanal Viel Spaß beim reinschauen👉🏻	OTHER	OTHER
SonGokhi Ich habe korrekt zitiert Teil 1 des Zitats ergibt sich hieraus	OTHER	OTHER
nepidd hans_rosch kollenbergkai MartinDulig larsklingbeil Gemeinsame Anträge der cdu mit der AfD sind auch in Kommunalparlamenten ein Unding Jede Zusammenarbeit mit einer rechtsradikalen Partei verbietet sich grundhaft	OTHER	OTHER
Wir wollen bewaffnete Drohnen nicht so nutzen wie andere Nationen Sie dienen vor allem dem Schutz der eigenen Kräfte Maßgabe ist dabei sowohl Mandat des Bundestages aber vor allem das Selbstverständnis der bundeswehr Drohnendebatte2020	OTHER	OTHER
la_france1 Rootz23 Gedankenleser84 cducsubt Natürlich sage ich das sehr offen und auch persönlich Empfehle Ihnen zB 	OTHER	OTHER
NATO darf illegalen Krieg der Türkei keinesfalls unterstützen sondern muss Erdogan zur Deeskalation aufrufen Er führt Krieg nicht für EU oder syrische Bevölkerung sondern nur für sich selbst  seine Großmachtphantasien	OTHER	OTHER
Merz Laschet oder Röttgen Das war heute die dominierende Frage beim CDU Präsent￼ in Lichtenrade - bei erstaunlich guter Stimmung gab es ein ausgeglichenes Bild bei Vorteilen für das Team Laschet/Spahn Die nächsten Wochen werden spannendcduberlin kaiwegner 	OTHER	OTHER
meyerar KerstinSchwenn victorperli Wir wurden bisher von Staatsanwaltschaft in keiner Weise über Einstellung informiert Aber bei den vielen Strafanzeigen gegen Scheuer kann es ja mal durcheinander gehen Ist ja auch viel los diese Woche 😉	OTHER	OTHER
lyssaslounge jenssiegert TooScott2Trot wutrain ewarren Zu klug gibt es als Vorwurf auch an Männer Denken Sie mal an Gerhard Schröder und seine herabwürdigenden Bemerkungen über Professor Kirchhof Das Thema Stimme dagegen da haben Sie recht ist fast ausschließlich gegen Frauen gerichtet	OTHER	OTHER
Neue Woche in Berlin Vielleicht geht alles mal einen Ticken weniger hysterisch Es gibt nichts was man nicht mit Vernunft gut bewältigen könnte Und nein Bücher eines ehemaligen SPD-Vorsitzenden helfen nicht	OTHER	OTHER
Butter bei die Fische Herr KahrsHaben Sie bei Ihrer Examensarbeitgeschummelt oder nicht😎Satiriker Klemens Kilic Johannes Kahrs SPD-MdB hat sein Staatsexamen von jemandem anderen schreiben lassen - 	OTHER	OTHER
Habe den neuen HDP-Vorsitzenden Mithat Sancar getroffen Wir sprachen über die Lage in der Türkei in Syrien über Europa  unsere Möglichkeiten der Zusammenarbeit mithatsancarr möchte erreichen dass die HDP zusammen mit allen demokratischen Kräften in der Türkei mitregiert 	OTHER	OTHER
