Dieter_Stein Er ist bekennender Linksextremist	OTHER	OFFENSE
Verstehe weder sein Abstreiten noch die Aufregung _FriedrichMerz will Chef von CDU werden und paßt sich schonmal an den Sprachgebrauch an Alles im Normbereich Merz Gesindel AfD AfDimBundestag 	OFFENSE	OTHER
Göring-Eckardt spricht Neben mir murmelt eine FDPlerin eingeschnappt Die sollen mal unser Programm lesen da steht drin für was wir stehen Mein leicht sarkastisches Willkommen im Club fand sie nicht lustig 😂	OTHER	OTHER
Historiker Winkler - Inflationärer Faschismus-Begriff verharmlosend 	OTHER	OFFENSE
Kaffeoxitant Schon klar aber Skinhead geht überhaupt nicht Die Spirale von Drohungen Hass und Gewalt geht immer weiter da hilft dieser Spaß sicher nicht	OTHER	OTHER
Skinhead ist ein absoluter Tiefpunkt unter der Gürtellinie die TAZ überschreitet Grenzen Oder steht Umbenennung in HATZ an 	OTHER	OTHER
Wissen Sie was das größte Problem dieser hart arbeitenden muslimischen Arbeitnehmer und Selbstständigen ist Dass sie mit ihren Steuern den Faschismus und Rassismus bezahlen müssen den Sie von der AfD hier im Bundestag verbreiten KonstantinKuhle 	OFFENSE	OFFENSE
Heute drehen in noAfD ler voll am Rad Sie haben begriffen dass die Demokrat*innen gegen sie zusammenhalten Und  wirsindmehr	OFFENSE	OTHER
wundertussi FabioDeMasi OlafScholz OliverSchroem B_Strunz CSalewski NDRrecherche MarcusCJung GrueneBundestag Gesagt getan 😉	OTHER	OFFENSE
k_langensiepen c_lindner fdp CDU MikeMohring cdu_fraktion_th cdu_thueringen FDPFraktionTH fdp_thueringen FAZ_NET thueringende Ja da kann Mann nix machen 🤷🏼‍♂️	OTHER	OFFENSE
Das sagt schon was über Führungs- und Verantwortungsbewusstsein von Frauen  Männern im Vergleich Lindner AKK Merkel Nahles	OTHER	OFFENSE
In Zeiten des Rechtsrucks wäre ein Kanzler oder CDUVorsitz Friedrich Merz verheerendes Signal Steht nicht nur für Steuersenkungen von Reiche Kürzungen der Renten Politik im Sinne von Blackrock sondern auch Normalisierung der noafd Klare Kante statt Nazi-Kuscheln ✊ linke 	OFFENSE	OFFENSE
Neues Logo der antifa Gefällt mir ❤️ Danke nochmal an SusanneHennig für dieses wunderbare antifaschistische Statement ☺️ sagesmitblumen linke 	OTHER	OFFENSE
Gut so SWagenknecht belegt an Zitaten dass Höcke ein Faschist ist bei AnneWill Rassismus Antisemitismus Nationalismus sind keine Alternative Thueringen	OTHER	OFFENSE
Das zeigt die Rechtsstaatlichkeit im Fall der Musikband Grup_YORUM ist nicht gewährleistet Trotzdem werden diese Faschisten es nicht schaffen GrupYorum und ihre Millionen Fans zum Schweigen zu bringenSolidarität mit Grup Yorum GrupYorumaSesOl 	OFFENSE	OFFENSE
Anstatt heute im Bundestag wieder gegen den Berliner Mietendeckel zu hetzen sollten CDU FDP und noAfD lieber auf ihre Wähler hören 	OFFENSE	OFFENSE
polenz_r Die CDU bleibt unser politischer Gegner Wir kämpfen um jede Wählerstimme und für eine ganz andere Politik Die AfD und alle Faschisten können keine gleichberechtigten Gegner im demokratischen Streit sein weil sie Feinde der Demokratie sind - und damit unser aller Feinde	OFFENSE	OFFENSE
OSchreibt ThomasSigmundHB handelsblatt MartinGreive larsklingbeil Blödsinn	OFFENSE	OFFENSE
Bin mit vielen meiner EU-KollegInnen im Kontakt 🇪🇺 schaut auf uns auch wegen unserer Nazi-Vergangenheit Wie gehen wir in 🇩🇪 mit Nationalisten um Sie durch politische Einbindung entzaubern wäre ein Verrat an unserer Geschichte Deshalb braucht es Haltung  klare Abgrenzung	OTHER	OTHER
AnnaBayern Hallaschka_HH maischberger Möglicherweise sogar aggressiver als AttilaDerHundi	OTHER	OFFENSE
Wie soll uns diese Überschrift sagen Bauer verführt KinderIch finde es gut wenn Landwirte erklären was Landwirtschaft heißt die Kuh nicht Lila ist das Ei produziert werden muss Da kann vielleicht ein veganer Lehrer noch was lernen Bauern_Verband 	OTHER	OTHER
demokratienetz wanderwitz Jedenfalls rede ich von mir nicht im Pluralis Majestatis Und welche Art von Parteiarbeit jemand mal für die CDU gemacht hat der eine AfD-Hetze nach der anderen retweetet möchte ich mir gar nicht vorstellen	OFFENSE	OTHER
Rot-Grüne Mehrheit im verkehrsministerium saubereLuft 	OTHER	OFFENSE
Thomas_Bareiss CDU In welchem Leben war Ramelow SED Mitglied	OTHER	OFFENSE
Neue Zahlen von greenpeace Dreckige Luft trifft Menschen mit wenig Geld die an viel befahrenen Straßen leben zu Fuß gehen Abgase einatmen krank werden gestresst sind durch Lärm Villen neben Kohlekraftwerken oder Flughäfen habe ich noch nie gesehen klimagerechtigkeit 	OTHER	OTHER
RantanplanSVW mginpl Ok sann begründen Sie doch bitte was an der Bezeichnung von Nuhr als rechts faschistisch ist Er kann ja seine Comedy machen ich kann sie trotzdem für schlecht und rechts halten meinungsfreiheit	OFFENSE	OFFENSE
Macht doch mal Nägel mit Köpfen Renteneintrittsalter senken Das ist die richtige Devise  dieLinke Linksfraktion 	OTHER	OFFENSE
gehirn1974 ArgumentAriadne Nachdenken reflektieren und die Erkenntnisse festhalten ist Teil der politischen Arbeit Außerdem bekomme ich kein Honorar für diese Flugschrift	OTHER	OFFENSE
saschalobo  Die AfD ist ab Werk opferrollig egal wie die Zivilgesellschaft agiert denn Rechtsextreme fühlen sich aus Prinzip als Opfer Sehr wahr 	OFFENSE	OFFENSE
Ein paar Gedanken zur aktuellen Debatte aus meinem gerade erschienenen Buch Die Verantwortung der Linken Antikommunismus CDU Thueringen verbrecherei 	OFFENSE	OFFENSE
Verrückt c_lindner bleibt akk tritt zurück🤷🏻‍♀️ Typisch Wie Männer wieder einmal Verantwortung übernehmen	OFFENSE	OFFENSE
Eine neue Folge meines Podcast Politik mit Links mit den Themen Klare Kante gegen Faschisten siehe Thüringen Was hat CDU-Merz mit Rot-Rot-Grün zu tun und wie läuft es für Bernie2020  Hört rein	OTHER	OFFENSE
Havergoe Der französische Präsident hat die NATO gerade als hirntod bezeichnet Helmut Schmidt wollte ihre Auflösung zu Gunsten gesamteuropäisch Sicherheitsarchitektur und wir fordern dies mittelfristig auch bei Austritt aus militärischen Struktur Koa-Hindernis war das übrigens nie	OTHER	OTHER
HeldtMarcel JJ_vonZ Wir reden nicht von der Partei die Linke sondern von Linksextremismus TB	OTHER	OFFENSE
Wir werden eine Arbeitsgruppe einrichtenJetzt verhöhnt c_lindner von der fdpbt alle intelligenten Menschen im Lande - und das ganz ohne die Hilfe der AfDGrosses Kino 	OFFENSE	OTHER
Manfred Weber Sie sind ein politischer Schmierlapp und Brunbenvergifter allererster Güte Franz Josef Strauß würdesich im Grab umdrehen wenn er Sie  die CSU heute sehen würde🤮EU Europa Brüssel  	OFFENSE	OTHER
AfD Finte war verschlagen und ehrlos will Demokratie mit solchen Methoden kaputt machen	OFFENSE	OFFENSE
Peter Ramsauer heute im U Ausschuss Er hat immer vor der Ausländermaut gewarnt sehenden Auges wurde alles an die Wand gefahren 	OFFENSE	OTHER
Der politische Diskurs gerät aus den Fugen und offenbart sich in immer schärfere Art  Weise der Auseinandersetzung bis hin zu Gewalt-  Straftaten Dieses Klima beunruhig mich zu tief Demokratisches Engagement in der politischen Mitte hat einen Wert - und Respekt verdient 	OTHER	OTHER
Klaas_Reyms MTodtenhausen Aber das sagen wir doch  Für die Umwelt aber ist es auch schädlich Das sind ja Berge an Papier die unnötig gedruckt werden	OTHER	OTHER
buergersuppport AfDimBundestag Ich denke die wollen die Menschheit abschaffen Das zeigen ja die diversen Äußerungen dass Kinder bekommen klimaschädlich wäre Mir ist schleierhaft wie man unter einem solchen Selbsthass leiden kann	OFFENSE	OFFENSE
Wundervoll besonders die Forderung an die NoAfD Legen Sie Ihr geistige Vollverschleierung ab 	OFFENSE	OTHER
Da liegt Staatsministerin Grütters aber sowas von daneben Diskriminierende Sprache abzubauen bringt niemand zum Schweigen außer Menschen die mit Sprache bewusst diskriminieren wollen 	OTHER	OTHER
Wer sind eigentlich die Paten von Scharpings vergessenen Kindern insider 	OTHER	OTHER
Brutus mit dem Dolch im Gewande 	OFFENSE	OFFENSE
Einige holen bezüglich der möglichen Wahl von bodoramelow zum Ministerpräsidenten in Thüringen schon wieder die DDR-Vergangenheit von dieLinke heraus Dabei sollten CDU und fdp nicht vergessen dass sie die DDR-Blockparteien vollständig bei sich aufgenommen haben	OTHER	OTHER
Haifonix_ Spaltung zu verurteilen ist kein Spalten	OTHER	OTHER
andikynast berlindirekt c_lindner EskenSaskia EskenSaskia sollte wissen wer den Finger auf andere richtet zeigt mit dreien auf sich Gegenseitige Schuldvorwürfe erhöhen nicht das Vertrauen die parl Demokratie Der Vorschlag von c_lindner ist doch pragmatisch Thüringen	OTHER	OTHER
Für Gewalt und übelste Beleidigungen gegen Politiker gibt es keine Rechtfertigung Wir dürfen es nicht zulassen dass Debatten durch Gewalt ersetzt werden Alle Demokraten müssen hier zusammenstehen 	OTHER	OTHER
Debes‘ Ausfälle werden immer schlimmer nur faktenfreies Rumgehetze aber sei’s drum 	OFFENSE	OTHER
FrankWalterFischfilet🙄 ob seine Werbung für primitive Krawallcombos wie FSF KIZ  Co auch versehentlich war🤔 	OFFENSE	OFFENSE
Ich habe ja sehr viel Verständnis mit den Verantwortlichen bei der DB - aber wie kann um 1836h noch alles bestens sein links und wenn man dann ein paar Minuten später am Bhf ist gibt’s Verspätung und Zugausfall rechts😡Welche Schnarcher🥳 betreuen diese Superapp👎 	OFFENSE	OTHER
Der Versuch den Verbrennungsmotor durch ein unausgereiftes teures und in der Klimabilanz desaströses Produkt  E-Auto zu verdrängen wird Deutschland in den Abgrund treiben Deutschland unter der Regierung Merkel macht sich auf den Weg in die wirtschaftliche Bedeutungslosigkeit 	OFFENSE	OTHER
aktuelle_stunde JoachimSt Das bekannte Freud-Zitat über Schamlosigkeit und Schwachsinn soll wohl nicht authentisch sein	OFFENSE	OFFENSE
Herr Kubicki hätte die Wahl an Kemmerichs statt angenommen Der Mann der noch am Tag drauf nichts an dem Vorgang finden konnte Wollt ihr uns alle für dumm verkaufen fdp Thuringen AnneWill	OFFENSE	OTHER
Und all diese Aufregung nur weil die AfD ihr Recht wahrnimmt und wählt So wie die Bürger Thüringens uns letztes Jahr auch zur zweitstärksten Kraft im Land gewählt haben Bemerkt wirklich kaum einer diesen Irrsinn🤔Popcorn	OFFENSE	OTHER
Was soll man da sagen Willkommen in meinem Leben Fühlt sich bescheiden an wenn man als Nazi beschimpft wird obwohl man es nicht ist oder Könnte zum Nachdenken anregen zur Selbstreflexion Aber da erwarte ich wohl zuviel 	OTHER	OFFENSE
Die SPD hält in der GroKo in Treue fest zu ihrer sozialdemokratischen Erfüllungsgehilfin mit schwarzem Parteibuch Diese unheilige Allianz gegen 🇩🇪 muss endlich beendet werden 	OFFENSE	OTHER
SPD demonstriert im Landtag ihre Demokratiefeindschaft Sie will Gesetze verbieten die nur dank AfD_FraktionNRW Mehrheit bekommen Dies zeigt SPD-Apparatschiks betrachten AfD-Wähler nicht als Bürger Arrogante Demokratiefeinde schnellstens abwählen	OFFENSE	OTHER
Unwürdiges Schauspiel linker Antideutscher Heute ist ein Tag der stillen Trauer Wer mit Samba den Bombenterror auch noch feiert gehört gesellschaftlich geächtet Dresden DD1302 	OFFENSE	OFFENSE
Magdeburg 5 Milliarden Euro für Gender-Politik | 	OTHER	OFFENSE
Frau dunjahayali wieviele Menschen gerade im Osten kennen Sie Welche Erfahrung haben Sie mit den Verhältnissen in SachsenAnhalt Sie sprechen genau aus jenem besagten Elfenbeinturm Sie sind eine voreingenommene Gesinnungsjournalistin des politisch-medialen Establishments 	OFFENSE	OTHER
dunjahayali Frau dunjahayali wieviele Menschen gerade im Osten kennen Sie Welche Erfahrung haben Sie mit den Verhältnissen in SachsenAnhalt Sie sprechen genau aus jenem besagten Elfenbeinturm Sie sind eine voreingenommene Gesinnungsjournalistin des politisch-medialen Establishments	OFFENSE	OTHER
Es gibt manchmal tatsächlich noch Äußerungen aus der cdu die den Eindruck vermitteln daß es dort Reste von demokratischem Denken gibt Die Botschaft höre ich wohl Allein mir fehlt der Glaube Zumal in der cdulsa die merkeltreuen Betonköpfe leider NOCH tonangebend sind 	OFFENSE	OTHER
Hoppla Wohin hatte sich unser wackerer Kämpfer gegen Rääächz und neuer Ostbeauftragter Wanderwitz denn da verirrt	OTHER	OFFENSE
Die AfD will die Demokratie kaputtmachenFrau Merkel dreht nun endgültig durch  ich hoffe es gibt in ihrem Leben zumindest noch einen Menschen der ihr hilft Bundestag 	OFFENSE	OFFENSE
Elmar Brok bezeichnet Werte-Union als KrebsgeschwürKrebs ist eine Krankheit deren Ausrottung wir alle wollenWollen Sie Herr Brok diese Menschen ausrottenIst Ihnen klar dass Sie die Sprache der Unmenschen sprechen CDU WU 	OFFENSE	OFFENSE
Hier in Berlin wenn man gut zuhört hört man bereits das How dare you aus dem Kanzleramt😜 TS	OTHER	OTHER
Nach Berlin auch Hamburg Im ganzen Land kein einziger Ort wo die Gastwirte nicht derart eingeschüchtert werden dass sie der AfD einen Raum bieten können Ein Trauerspiel und Zeugnis des Weges in eine Gesinnungsdiktatur / Q 	OFFENSE	OTHER
Die FDP hat die Demokratie schwer geschädigt und mit dem Faschisten Höcke Geschäfte gemacht Jamaika ablehnen und dann so eine Nummersprachlos 	OFFENSE	OFFENSE
henningtillmann Ja definitiv Ich hatte die Ehre die Rede von Edgar Moron live zu hören Wahnsinn Selbst Teile der CDU haben applaudiert	OTHER	OTHER
Beim Rennen um CDU-Parteivorsitz scharrt auch Spahn mit den Hufen Wäre schön wenn er diese Ambitionen und Verantwortung mal als Gesundheit|sminister gegen Pflegenotstand und Krankenhaus|sterben zeigen würde 	OTHER	OFFENSE
jan_delay Entschuldigung ist okay Aber selbst ohne Matthias' Schicksalsschlag war dieser Tweet völlig daneben  geschmacklos	OFFENSE	OFFENSE
B_Strunz LinksfraktionHH Linksfraktion 	OTHER	OFFENSE
LFAWV truedockorn 😌😌Genau deshalb muss dieser Blödsinn doch endlich beendet werden Jeder Händler der eine sichere Kasse hat kann die Bonpflicht sofort abschaffen - so unsere Forderung TB	OFFENSE	OFFENSE
Das Schlimmste heute ist das Frohlocken der Rechtsradikalen NoAfD	OFFENSE	OTHER
HoffmannForest Merkel tritt wieder an 🤣 Genau mein Humor 🙃	OFFENSE	OFFENSE
Glasklare Kante gegen Höcke Gauland und Co heute c_lindner in seiner Rede im Bundestag thuehringen 	OTHER	OFFENSE
HartzIV ist wie Sippenhaft Junge Erwachsene die mit ihren Eltern in einer Bedarfsgemeinschaft leben bekommen bis zu 80% ihres Gehaltes bei Ausbildung oder Job wieder abgezogen Total demotivierend Wir müssen Armut überwinden - nicht zementieren 	OTHER	OFFENSE
Erst fordert die Linke den Rücktritt von Kemmerich jetzt kritisiert Wagenknecht den Rücktritt annewill	OTHER	OFFENSE
Umweltaktivisten Mancher Klimaschützer träumt schon von der Öko-Diktatur 	OFFENSE	OFFENSE
XR_Goettingen xrsaar Mein Zitat zu og Äußerungen und der Netflix-Serie Wir sind die Welle Kann es bald so etwas wie eine Grüne Armee Fraktion geben nur unter anderem Namen Wie weit darf man gehen für seine Ideale Kann ein abschüssiger Weg von Idealismus zu Gewalt und Terror führen	OFFENSE	OTHER
D_Herrmann jana_hensel rockToamna bodoramelow Vogel_Axel Burkhard_Jung UNonnemacher bueti Oh merci	OTHER	OFFENSE
danielmack dieLinke Und dann	OTHER	OFFENSE
Kevin Kühnert der keinerlei Hemmungen vor Koalitionen mit Linksextremisten hat erklärt im MoMa der CDU seine Bedingungen für deren Kooperationsoptionen	OFFENSE	OTHER
Bildungsministerin AnjaKarliczek läuft Gefahr als Ankündigungsministerin und Umsetzungsversagerin in die Geschichte einzugehen Ich sage immer Ran an den Speck Frau Karliczek Bald muss ich sagen Der Speck ist weg Frau Karliczek 	OFFENSE	OTHER
Der Sinn unserer Politik ist Freiheit Das ist der fundamentalste Gegensatz zum völkischem Extremismus Was wir jetzt als fdp deutlich machen müssen um die Wunde der letzten Woche heilen zu lassen - mein Beitrag mit konstantinkuhle in der welt 	OTHER	OTHER
fneuhann MarkHauptmann Und was heißt Anweisungen und Denkverbote kommen jetzt wieder aus einer Machtzentrale Wieder Wenn das kein Vergleich von Merkels Kanzleramt mit dem SED-Zentralkomitee ist was dann Wo ist da noch der Unterschied zu den Aussagen der AfD	OTHER	OTHER
Endlich erkennen es auch andere Merkel muss weg Wir haben es ja immer gesagt🙅‍♀️AfD 	OFFENSE	OTHER
Das Problem ist nicht die Methode Das Problem ist Merkel selbst Zeit dass sich die CDU von diesem Ballast befreit	OFFENSE	OTHER
In Thüringen wurde der Richtige gewählt aber von den Falschen Das musste umgehend korrigiert werden damit anschließend der Falsche gewählt werden kann aber von den Richtigen Eigentlich ganz einfach logisch und nachvollziehbar AfD 	OFFENSE	OTHER
Auch OlafScholz muss nun dringend Transparenz schaffenWir GrueneBundestag haben seinen mangelnden Ehrgeiz bei der Aufklärung der kriminellen Cum-Ex-Geschäfte immer kritisiertangesichts der aktuellen Recherchen ist lückenlose und zügige Aufklärung umso mehr ein absolutes Muss 	OTHER	OTHER
Angeblich in Berlindirekt am Sonntag mal schauen wie sie’s schneiden😉AfD Berlin Brandner Bundestag Staatsfunk 	OTHER	OTHER
+++Wieder 5Fragen5Antworten zu politischeKorrektheit+++Nationalhymne umschreiben Straßennamen verbieten Fasching nicht mehr feiern Balkan- oder Zigeunerschnitzel5F5A AfD Berlin AfDwirkt nurnochAfD Brandner Altparteien Berlin	OTHER	OFFENSE
Daß das Stasispitzel erfreut wundert mich nicht 	OFFENSE	OFFENSE
Ramelow rührt nicht er zündelt linksextremistisch	OFFENSE	OFFENSE
Seht an die AFD-UnterstützerTruppe Werteunion NoAFD 	OTHER	OTHER
In vielen Ländern werden Minderjährige als Kindersoldaten missbraucht Kinder sind keine Soldaten Deshalb setze ich am RedHandDay ein Zeichen gegen diese schreckliche Form der Gewalt gegen Kinder und Jugendliche Jeder hat ein Recht auf Kindheit 	OTHER	OTHER
trevou_bjs MoritzMichelson Das stimmt nicht Wir waren in diesem Punkt niemals stumm Und haben immer jeglichen Extremismus - auch von links - verurteilt TB	OTHER	OFFENSE
Während effizientes Krisenmanagement den Rückhalt für c_lindner in der fdpbt fdp sogar stärkt haut es AKK die Füße weg Da zeigt sich Führungsstärke DornigeChancen	OTHER	OFFENSE
+++Grüne Gesundheitspolitik+++Schon gewusst Verschwörungstheorien und Rassismus fördern die Verbreitung von Viren so die Grünen-Abgeordnete Kordula Schulz-Asche Aha alles klar Corona Covid19 AfD 	OTHER	OFFENSE
hand_aufs_hirn So ein Team hab ich auch	OTHER	OFFENSE
 AfDwirkt  AKK = Angelas kleiner Klon = auch keine Kanzlerin AKKRuecktritt AKKRücktritt ► 	OFFENSE	OFFENSE
Die Republik hat eine Bataille verlohren Jetzt ist Ruhe die erste Bürgerpflicht Ich fordere die Einwohner Berlins dazu auf Vernunft und Anstand leben  	OTHER	OTHER
fuecks GefrKamnitzer Junge Männer von höchstens 18 Jahren  reproduzierten inkonsistente Versatzstücke der  Ideologie ohne deren Fehlerhaftigkeit und Irrationalität zu erkennen Die Autoren zeigten sich erschüttert daß solche Jugendlichen in den Schulen der Republik hatten heranwachsen können	OTHER	OTHER
Merkels neuer Ostbeauftragter belehrt OstdeutscheMarco Wanderwitz Merkels neuer Erzieher für die jungen Länder meint Ossis fremdelten damit dass Mehrheitsentscheidungen akzeptiert werden müssen Ein schlechter Wanderwitz 	OFFENSE	OTHER
Hurainsun1 Sie braucht keiner Geblockt	OFFENSE	OFFENSE
Wenn AfD für einen Demokraten stimmt muss dieser zurück treten Wählen die exakt selben einen Kandidaten der Schießbefehl Zwangsadoption und Hohenschönhausen nicht als Unrecht” bewertet ist das legitim Gehts noch taz 	OFFENSE	OTHER
Tritt Merkel wieder an 	OTHER	OFFENSE
thehorstest WerteUnion Das ist das Problem wenn man in einem Netz aus selbst geschaffenen Lügen sitzt  und es plötzlich zum Schwur kommt Da muss man die tollsten Manöver ausführen nur um in der Rolle zu bleiben Ich sage jetzt mal ganz dreist Kann uns in der AfD nicht passieren	OFFENSE	OTHER
juten_taach Das Gebrüll der Linken und Grünen war mal wieder sehr laut Und es war nicht das erste Mal dass ich kaum mein eigenes Wort verstanden habe Aber so sind sie Ich mache weiter Gleich nachher ab 1230 Uhr 😎	OFFENSE	OTHER
Am Horn von Afrika spitzt sich die humanitäre Lage zu Die Heuschreckenplage wird immer schlimmer FAO beziffert Bedarf auf 76 Mio Dollar AuswaertigesAmt hat 2 Mio zugesagt Gelder müssen schnell freigegeben werden Wir müssen jetzt helfen um das Schlimmste zu verhindern	OTHER	OTHER
Die Medien die auf Laschet als CDU-Parteivorsitzender und Bundeskanzler hoffen haben immer noch nicht begriffen dass es auf Dauer kein Weiter so geben wird Jeder Merkel-Abklatsch führt zur Stärkung der AfD	OFFENSE	OTHER
Laschet ist schlecht für unser Land gut für die AfD So ist es Malte Linksaußen Laschet unterwirft sich dem politischen Islam Ob Ditib oder Salafisten etcNur die AfD steht für konsequente IslamkritikCDU AKKRücktritt AKK Merkel Thüringen Kemmerich 	OFFENSE	OFFENSE
dimetrodon109 MelAmann Einzige Ausnahme diesmal statt des ewigen Habeck darf heute einmal gnädigerweise die größte Oppositionsfraktion teilnehmen Also AliceWeidel gegen 5 	OFFENSE	OFFENSE
Kinder ohne Waffen weltweit Kinder sollen in Schulen sitzen anstatt in Konflikten kämpfen Kinder sind keine Soldaten RedHandDay ChildrenNotSoldiers 	OTHER	OTHER
Was für derspiegel bloß eine Tragödie ist bezeichnen viele Historiker als Kriegsverbrechen Die Bombardierung Dresdens im Zweiten Weltkrieg Zum 75 Jahrestag gedenken wir der Toten Die Kranzniederlegung findet um 21 Uhr auf dem Altmarkt statt 	OFFENSE	OTHER
Wir werden mit Kritik konfrontiert und wir nehmen diese Kritik auch an Wenn aber jüdische Kommunalpolitiker der FDP in FFM als Nazis beschimpft werden wenn Kinder von FDP-Mitgliedern angegriffen werden und wenn Geschäftsstellen beschmiert werden - dann geht das zu weit TL 	OFFENSE	OFFENSE
Legen Sie doch endlich Ihre geistige Vollverschleierung ab IreneMihalic zur noAfD im Bundestag - ganz groß	OFFENSE	OTHER
In schwierigen Debatten zeigt sich der Charakter von Menschen Es gilt heute über die Wahl des Ministerpräsidenten in Thüringen Meinungen anzuhören die nicht die eigene sind Höhnisches Gelächter Brüllen oder Beleidigungen bis zur Bezeichnung Göhring demaskieren die AfD	OFFENSE	OTHER
MarionHoch1 womawo Sie sitzen nicht daneben 🤷🏻‍♂️	OTHER	OTHER
Das Wort Gesindel - wer oder was auch immer damit gemeint ist - sagt sehr viel Negatives über denjenigen aus der es sagt So redet nur jemand der Menschen abwerten will	OTHER	OFFENSE
BerlinerNotizen RND_de dieLinke Die_Gruenen spdde Eine Lehre sollten nun gerade auch die Linken aus Thueringen  ziehen klassisches Lagerdenken taugt nicht zum Schutz unserer demokratischen Grundordnung sondern macht handlungsunfähig Jetzt ist die Gemeinsamkeit der Demokraten gefragt	OTHER	OTHER
 IreneMihalic an die NoAfD im Bundestag Legen Sie ihre geistige Vollverschleierung ab	OFFENSE	OTHER
Alice_Weidel Die AfD ist die einzige Partei in der bundesdeutschen Geschichte die binnen einer Wochen einen AfD- einen FDP- und einen LINKEN-Abgeordnten zum Ministerpräsidenten wählen wollte Gaga-Partei	OFFENSE	OTHER
Zum Fremdschämen Persönliche Übergriffe und Attacken auf die Familie haben in der politischen Auseinandersetzung nichts verloren 	OFFENSE	OTHER
Wie gehen wir damit umPlattformen zerschlagen Regulieren Oder sollen Demokratinnnen und Demokraten zum Gegenschlag ausholen und ihre Kagnen auf ähnlichem Fundament bauen da der Zweck die Mittel heiligt Wie auch immer das kann keinen Demokraten kalt lassen	OTHER	OFFENSE
jessenphil Der Typ kopiert Dich	OTHER	OFFENSE
Man kann auch bis ins hohe Alter an den Weihnachtsmann oder den Klapperstorch glauben Muss man aber nicht 	OFFENSE	OTHER
Unfassbar 	OFFENSE	OTHER
Demokratie im Wandel Eine Diskussionsveranstaltung so wichtig wie nie Thüringen fordert ein Umdenken Links ist eben nicht demokratiefeindlich wie die Faschisten der AFD Wir wollen ein anderes Wirtschaftssystem Das ist auch mit dem Grundgesetz erlaubt und möglichDieLinke 	OFFENSE	OFFENSE
Die CSU säuft Schus - aber lässt Kinder aus Lesbos im Elend dahinvegetieren obwohl die Landeshauptstadt helfen will Eins steht fest Seehofer Söder  Co sind nicht München Seebrücke 	OFFENSE	OTHER
Jedes Kind hat ein Recht auf eine friedliche gewaltfreie Kindheit Dass tausenden von Kindern dieses Recht als Kindersoldaten genommen wird macht mich traurig Dagegen setze ich ein Zeichen redhandday 	OTHER	OTHER
Herr TschenPe  OlafScholz müssen noch vor hh2020 Stellung beziehen Lügen die Tagebücher von Olearius oder wurden Bürgerschaft  Bundestag angelogen CumEx Warburg WaterkantGate FinanzhaizuFischstäbchen  	OTHER	OFFENSE
Die Chaostruppen CDU  FDP verlangen in Thueringen einen Konsenskandidaten Wir hätten da einen In welcher Parallelgesellschaft leben die  	OFFENSE	OFFENSE
stfnsen AnneWillTalk Es gibt das hier Aber er wurde im Beisein von Journalisten von Abgeordneten konfrontiert die ihm klar gesagt haben sie helfen 5 Prozent Kemmerich nicht mit Absprachen aus der Patsche Von wegen Mehrheit jenseits AfD Das hat ihn nicht gekratzt 	OFFENSE	OTHER
Moheb_S_H 1/ Das beantworte ich gerne Ich hatte eine Auseinandersetzung mit zwei Julis Einer davon bekannt durch Böhmermann der Andere bezeichnete Kapitän Schwandt od mich als Linksfaschist und hat dafür ziemlich auf die Mütze bekommen Das tobte Stunden auf meinem Twitter Account	OTHER	OFFENSE
SteffenBilger Irre	OTHER	OFFENSE
Die 90er haben angerufen und wollen ihre BILD-Schlagzeile zurück Spahn 	OTHER	OFFENSE
Da spendet der Baulöwe Christian Krawinkel 100000 € an die radikale Höcke-AfD nachdem er sich mit wegen politischer Widerstände ungenutzten Flüchtlingsunterkünften aus Berlins Landeskasse die Taschen gefüllt hat Kann man sich nicht ausdenken noAfD 	OFFENSE	OTHER
Der Chef der rechtsoffenen Werteunion hat an die NoAfD gespendet Aus dem rechten Sumpf kommen immer mehr Details ans Licht 	OFFENSE	OTHER
Insbesondere in ökonomisch schwachen und in Krisenregionen nimmt geschlechtsspezifische Gewalt gegen Frauen* zu Support für die Demonstrantinnen 	OTHER	OFFENSE
Eine gute Nachricht Es wird definitiv keine Olympischen Spiele in Berlin 100 Jahre nach Hitlers Propaganda-Show geben 🙏 nolympia 	OTHER	OFFENSE
Spannend Herr Gemkow schreibt auf die neuen Plakate zu obmle20 Wähler*innen seien keine Schachfiguren zeitgleich verschwindet das CDU-Logo und die Farben blau und gelb sind schön präsentNee Wähler*innen sind keine Schachfiguren und sie sind auch nicht doof gegenhalten	OTHER	OTHER
janboehm Die CDU braucht dich Die SPD würde wahrscheinlich ausnahmsweise auch eine Doppelmitgliedschaft tolerieren	OTHER	OTHER
Wir setzen Linke und AfD nicht gleich Ich würde mir ja wünschen dass peteraltmaier für die Mehrheit der CDU sprechen würde Allein mir fehlt der Glaube Und solange schlägt die Hufeisentheorie zurück	OTHER	OFFENSE
Olaf Scholz soll sich also doch mit dem Warburg-Bankier Christian Olearius getroffen haben Der Vizekanzler muss jetzt Aufklärung leisten Hamburg hat den Schaden 46 Millionen Euro an Steuern sind einfach verjährt LinksfraktionHH Linksfraktion FabioDeMasi CumEx	OFFENSE	OTHER
Erstens hat Ramelow das so nicht gesagt Und zweitens müssen Sie als Nazi sich zu undemokratischen Haltungen äussern Diese leben Sie vor 	OFFENSE	OFFENSE
